query,recall,d1,dk,spread,orphan_neighbours
7845,1.0000,124.2377,135.7829,1.0929,0
7846,1.0000,223.1905,232.3252,1.0409,0
7847,1.0000,243.6986,271.2748,1.1132,0
7848,1.0000,244.5322,273.6257,1.1190,0
7849,1.0000,196.2982,256.8755,1.3086,0
7850,0.9000,177.3133,196.9086,1.1105,0
7851,0.9000,258.4802,269.2991,1.0419,0
7852,0.9000,274.9582,293.6495,1.0680,0
7853,1.0000,255.2136,290.1965,1.1371,0
7854,0.7000,295.7245,317.3468,1.0731,0
7855,1.0000,194.1391,212.6476,1.0953,0
7856,1.0000,109.8544,131.9166,1.2008,0
7857,1.0000,214.8465,236.9261,1.1028,0
7858,1.0000,161.8641,180.5325,1.1153,0
7859,0.9000,213.4760,227.8991,1.0676,0
7860,1.0000,281.7357,299.6915,1.0637,0
7861,1.0000,171.7353,219.5222,1.2783,0
7862,0.8000,278.6413,297.9782,1.0694,0
7863,1.0000,156.6748,181.0773,1.1558,0
7864,0.9000,190.2945,212.5512,1.1170,0
7865,1.0000,154.3146,195.9235,1.2696,0
7866,0.8000,201.5043,216.6818,1.0753,0
7867,1.0000,256.9864,290.4290,1.1301,0
7868,1.0000,225.4617,279.4924,1.2396,0
7869,1.0000,245.5708,252.9921,1.0302,0
7870,1.0000,176.9209,196.2524,1.1093,0
7871,1.0000,237.2088,262.4614,1.1065,0
7872,1.0000,212.1014,228.1074,1.0755,0
7873,1.0000,186.4216,213.9907,1.1479,0
7874,0.9000,207.2004,241.0498,1.1634,0
7875,1.0000,204.7169,223.6828,1.0926,0
7876,1.0000,226.2896,239.6518,1.0590,0
7877,1.0000,148.2532,179.2261,1.2089,0
7878,1.0000,81.1603,96.1769,1.1850,0
7879,1.0000,230.3085,248.0161,1.0769,0
7880,1.0000,226.3405,246.7711,1.0903,0
7881,1.0000,95.2313,112.1160,1.1773,0
7882,1.0000,102.1812,199.4066,1.9515,0
7883,0.8000,189.2274,215.3230,1.1379,0
7884,1.0000,148.2059,165.7287,1.1182,0
7885,1.0000,160.2935,230.6989,1.4392,0
7886,0.9000,227.8684,263.3458,1.1557,0
7887,1.0000,182.0440,199.1984,1.0942,0
7888,1.0000,147.0884,178.0365,1.2104,0
7889,1.0000,73.0068,161.7745,2.2159,0
7890,1.0000,226.3515,243.1995,1.0744,0
7891,1.0000,133.2629,145.2825,1.0902,0
7892,1.0000,122.9553,200.6614,1.6320,0
7893,1.0000,228.6635,262.7356,1.1490,0
7894,1.0000,108.9862,242.3324,2.2235,0
7895,1.0000,259.6883,272.0515,1.0476,0
7896,1.0000,169.0976,208.0697,1.2305,0
7897,1.0000,178.9804,190.6856,1.0654,0
7898,1.0000,103.6002,261.3676,2.5228,0
7899,1.0000,252.6124,262.8441,1.0405,0
7900,1.0000,236.9240,279.2150,1.1785,0
7901,1.0000,182.4993,236.1356,1.2939,0
7902,1.0000,189.7050,212.2970,1.1191,0
7903,1.0000,80.1935,217.1543,2.7079,0
7904,1.0000,206.8139,233.7328,1.1302,0
7905,0.9000,152.9085,234.4590,1.5333,0
7906,1.0000,153.5480,228.8362,1.4903,0
7907,1.0000,230.4148,246.9757,1.0719,0
7908,1.0000,117.3201,237.0759,2.0208,0
7909,1.0000,189.2987,205.9077,1.0877,0
7910,0.8000,166.9611,184.5454,1.1053,0
7911,0.9000,254.6822,269.4346,1.0579,0
7912,1.0000,141.1170,162.9049,1.1544,0
7913,1.0000,269.8259,291.1632,1.0791,0
7914,1.0000,166.0693,190.4836,1.1470,0
7915,0.9000,267.0674,280.7490,1.0512,0
7916,1.0000,198.8995,211.6601,1.0642,0
7917,1.0000,144.0660,197.8333,1.3732,0
7918,1.0000,145.9863,211.1634,1.4465,0
7919,1.0000,221.7544,247.4369,1.1158,0
7920,0.8000,212.5629,250.2739,1.1774,0
7921,1.0000,186.7057,215.8147,1.1559,0
7922,0.9000,268.1529,295.0864,1.1004,0
7923,1.0000,170.3027,195.4047,1.1474,0
7924,1.0000,252.0932,273.7462,1.0859,0
7925,0.8000,197.8863,211.9340,1.0710,0
7926,1.0000,212.9249,224.1963,1.0529,0
7927,1.0000,187.8909,240.3497,1.2792,0
7928,1.0000,244.8122,256.7723,1.0489,0
7929,1.0000,207.6656,223.7342,1.0774,0
7930,0.8000,210.8720,246.9069,1.1709,0
7931,1.0000,235.2828,266.0094,1.1306,0
7932,1.0000,204.4260,235.7074,1.1530,0
7933,0.9000,236.0191,284.3062,1.2046,0
7934,1.0000,206.9009,219.7749,1.0622,0
7935,0.9000,229.9478,245.4873,1.0676,0
7936,1.0000,201.1467,216.7372,1.0775,0
7937,0.6000,218.0115,239.5663,1.0989,0
7938,1.0000,148.1452,209.1817,1.4120,0
7939,1.0000,221.8152,248.8594,1.1219,0
7940,1.0000,197.2866,216.5433,1.0976,0
7941,1.0000,241.0456,263.9564,1.0950,0
7942,0.9000,241.1203,263.5185,1.0929,0
7943,0.9000,225.8384,245.2835,1.0861,0
7944,0.8000,225.8384,260.2384,1.1523,0
7945,1.0000,92.9301,270.7434,2.9134,0
7946,0.9000,208.8492,240.0000,1.1492,0
7947,0.9000,228.7859,240.9315,1.0531,0
7948,1.0000,211.9292,256.5054,1.2103,0
7949,1.0000,95.1945,208.8013,2.1934,0
7950,1.0000,81.4862,195.9974,2.4053,0
7951,0.8000,186.5342,208.8780,1.1198,0
7952,1.0000,75.3459,283.4237,3.7616,0
7953,1.0000,239.3115,255.1333,1.0661,0
7954,0.7000,227.0507,245.2122,1.0800,0
7955,0.9000,86.4234,221.3188,2.5609,0
7956,1.0000,238.8661,258.6774,1.0829,0
7957,1.0000,154.0747,186.5235,1.2106,0
7958,0.9000,186.3625,202.4846,1.0865,0
7959,1.0000,170.6576,195.8928,1.1479,0
7960,1.0000,160.4057,254.9372,1.5893,0
7961,1.0000,185.3537,228.0636,1.2304,0
7962,1.0000,124.9160,157.7561,1.2629,0
7963,1.0000,169.3104,237.4616,1.4025,0
7964,0.9000,249.1064,260.4055,1.0454,0
7965,1.0000,226.0995,250.4895,1.1079,0
7966,1.0000,196.6011,230.7444,1.1737,0
7967,1.0000,104.0336,135.0333,1.2980,0
7968,1.0000,113.1106,133.4504,1.1798,0
7969,1.0000,212.8027,233.8140,1.0987,0
7970,1.0000,224.3011,245.2855,1.0936,0
7971,1.0000,190.8874,206.0340,1.0793,0
7972,1.0000,165.4751,176.4455,1.0663,0
7973,1.0000,183.5375,205.2316,1.1182,0
7974,1.0000,247.5540,271.1697,1.0954,0
7975,1.0000,152.3909,173.0809,1.1358,0
7976,1.0000,224.0491,264.8754,1.1822,0
7977,0.8000,270.0093,283.8239,1.0512,0
7978,1.0000,246.6151,263.1444,1.0670,0
7979,1.0000,231.5945,241.5450,1.0430,0
7980,1.0000,159.4428,164.8636,1.0340,0
7981,1.0000,156.9650,185.8064,1.1837,0
7982,1.0000,193.6156,218.4491,1.1283,0
7983,0.8000,267.7032,293.5047,1.0964,0
7984,1.0000,166.9132,180.0889,1.0789,0
7985,1.0000,195.5428,215.7336,1.1033,0
7986,1.0000,163.1686,170.8362,1.0470,0
7987,1.0000,213.5767,239.2718,1.1203,0
7988,1.0000,223.7521,243.8053,1.0896,0
7989,1.0000,154.0032,165.3542,1.0737,0
7990,1.0000,212.1061,230.9632,1.0889,0
7991,0.9000,156.2466,172.8872,1.1065,0
7992,1.0000,189.8368,205.6429,1.0833,0
7993,1.0000,166.8562,197.2207,1.1820,0
7994,1.0000,239.1569,255.7577,1.0694,0
7995,1.0000,222.3713,239.5350,1.0772,0
7996,1.0000,174.9771,190.6646,1.0897,0
7997,1.0000,211.8230,230.9394,1.0902,0
7998,0.9000,192.7797,218.2796,1.1323,0
7999,1.0000,160.4899,184.8459,1.1518,0
8000,1.0000,182.1071,193.2511,1.0612,0
8001,0.9000,215.4484,224.4571,1.0418,0
8002,0.9000,220.0682,232.8025,1.0579,0
8003,0.9000,243.0741,269.5181,1.1088,0
8004,1.0000,104.9143,122.8658,1.1711,0
8005,1.0000,143.6454,174.6339,1.2157,0
8006,1.0000,221.0452,240.7675,1.0892,0
8007,0.8000,199.3163,216.5733,1.0866,0
8008,1.0000,213.1994,222.5264,1.0437,0
8009,0.9000,236.7235,250.0860,1.0564,0
8010,1.0000,219.5746,253.0277,1.1524,0
8011,1.0000,178.0674,209.0550,1.1740,0
8012,1.0000,182.3815,212.3700,1.1644,0
8013,1.0000,236.9641,261.8015,1.1048,0
8014,1.0000,228.7051,258.7025,1.1312,0
8015,1.0000,204.7096,229.6084,1.1216,0
8016,0.8000,278.5588,299.2140,1.0742,0
8017,1.0000,173.7786,202.1064,1.1630,0
8018,1.0000,118.2624,147.0680,1.2436,0
8019,1.0000,232.7531,254.7371,1.0945,0
8020,1.0000,206.7825,253.0948,1.2240,0
8021,1.0000,277.0090,314.0159,1.1336,0
8022,0.9000,243.0350,258.4705,1.0635,0
8023,1.0000,160.9379,187.9069,1.1676,0
8024,1.0000,210.9099,228.1228,1.0816,0
8025,1.0000,235.0532,272.2003,1.1580,0
8026,1.0000,230.9524,253.6375,1.0982,0
8027,1.0000,236.0868,254.1535,1.0765,0
8028,1.0000,241.4104,289.8724,1.2007,0
8029,1.0000,202.9852,222.2791,1.0951,0
8030,1.0000,228.6657,258.4357,1.1302,0
8031,1.0000,164.9182,217.3407,1.3179,0
8032,0.8000,243.7212,263.5868,1.0815,0
8033,1.0000,192.5513,220.1272,1.1432,0
8034,1.0000,235.3104,251.4637,1.0686,0
8035,1.0000,154.8257,180.6156,1.1666,0
8036,1.0000,186.0000,217.0991,1.1672,0
8037,1.0000,140.2391,171.7061,1.2244,0
8038,1.0000,179.1843,228.8056,1.2769,0
8039,1.0000,199.8124,223.2017,1.1171,0
8040,1.0000,145.7018,183.4693,1.2592,0
8041,1.0000,176.1391,209.5352,1.1896,0
8042,1.0000,187.8936,222.2948,1.1831,0
8043,1.0000,113.3270,141.6545,1.2500,0
8044,1.0000,233.0150,277.4437,1.1907,0
8045,1.0000,111.9196,138.3438,1.2361,0
8046,0.9000,141.5768,252.9723,1.7868,0
8047,1.0000,107.1214,126.3685,1.1797,0
8048,1.0000,118.0762,226.6826,1.9198,0
8049,1.0000,232.0603,241.4767,1.0406,0
8050,1.0000,145.2515,156.3522,1.0764,0
8051,1.0000,145.5026,233.2316,1.6029,0
8052,1.0000,153.0392,167.1018,1.0919,0
8053,1.0000,154.6189,242.9156,1.5711,0
8054,1.0000,192.5799,237.4784,1.2331,0
8055,1.0000,179.7053,189.9026,1.0567,0
8056,1.0000,217.2556,226.6186,1.0431,0
8057,1.0000,197.9495,225.4484,1.1389,0
8058,1.0000,209.9690,223.3808,1.0639,0
8059,1.0000,171.3067,243.4523,1.4211,0
8060,0.9000,233.9402,264.9000,1.1323,0
8061,1.0000,227.5830,243.3146,1.0691,0
8062,1.0000,110.6616,139.3341,1.2591,0
8063,1.0000,154.9064,176.7173,1.1408,0
8064,1.0000,195.7652,228.8209,1.1689,0
8065,1.0000,257.2683,277.4094,1.0783,0
8066,1.0000,102.8008,191.1230,1.8592,0
8067,1.0000,173.4676,196.8527,1.1348,0
8068,1.0000,70.0999,145.6434,2.0777,0
8069,1.0000,215.3230,230.6079,1.0710,0
8070,1.0000,226.2034,253.8149,1.1221,0
8071,1.0000,158.7041,253.1857,1.5953,0
8072,1.0000,240.8215,260.8064,1.0830,0
8073,1.0000,185.0730,198.8492,1.0744,0
8074,1.0000,221.2126,228.9520,1.0350,0
8075,1.0000,175.9346,205.9223,1.1704,0
8076,1.0000,177.3330,213.6867,1.2050,0
8077,1.0000,54.0370,143.4991,2.6556,0
8078,1.0000,139.8714,238.5603,1.7056,0
8079,1.0000,115.6719,159.6715,1.3804,0
8080,1.0000,255.0745,266.4564,1.0446,0
8081,1.0000,210.8910,243.3783,1.1540,0
8082,1.0000,198.4817,254.2223,1.2808,0
8083,0.7000,225.0378,244.9633,1.0885,0
8084,1.0000,191.1805,246.2539,1.2881,0
8085,0.8000,201.1119,218.5383,1.0867,0
8086,1.0000,200.9577,264.1023,1.3142,0
8087,1.0000,154.2822,182.9399,1.1857,0
8088,1.0000,237.5816,247.0101,1.0397,0
8089,1.0000,155.9295,170.7864,1.0953,0
8090,1.0000,231.2769,259.4263,1.1217,0
8091,1.0000,236.5418,275.4596,1.1645,0
8092,1.0000,245.7316,259.0290,1.0541,0
8093,0.7000,125.5149,212.0024,1.6891,0
8094,1.0000,261.5358,272.2958,1.0411,0
8095,1.0000,238.2771,273.1648,1.1464,0
8096,1.0000,166.4452,189.5257,1.1387,0
8097,1.0000,140.9255,167.5560,1.1890,0
8098,0.9000,236.3662,254.7921,1.0780,0
8099,1.0000,148.4992,191.1308,1.2871,0
8100,1.0000,158.7262,169.1183,1.0655,0
8101,1.0000,207.8293,231.6679,1.1147,0
8102,1.0000,228.4469,246.7428,1.0801,0
8103,1.0000,182.7348,202.2325,1.1067,0
8104,0.8000,244.7509,261.4422,1.0682,0
8105,1.0000,190.3234,224.4326,1.1792,0
8106,1.0000,160.4805,182.1373,1.1349,0
8107,1.0000,167.3320,258.0039,1.5419,0
8108,1.0000,197.0203,208.3819,1.0577,0
8109,1.0000,213.4924,224.8511,1.0532,0
8110,0.8000,271.4498,282.9717,1.0424,0
8111,1.0000,255.5426,275.6247,1.0786,0
8112,1.0000,175.7527,215.9606,1.2288,0
8113,1.0000,215.1697,242.6211,1.1276,0
8114,1.0000,189.2696,229.9978,1.2152,0
8115,0.8000,281.4196,296.4574,1.0534,0
8116,1.0000,163.1104,195.1487,1.1964,0
8117,1.0000,119.7080,128.7556,1.0756,0
8118,1.0000,183.8015,216.7948,1.1795,0
8119,1.0000,191.1832,206.6833,1.0811,0
8120,1.0000,150.8443,167.9345,1.1133,0
8121,1.0000,134.2870,161.8147,1.2050,0
8122,1.0000,154.1785,169.1272,1.0970,0
8123,1.0000,184.6646,204.7633,1.1088,0
8124,1.0000,221.4182,241.3856,1.0902,0
8125,1.0000,139.3700,146.6595,1.0523,0
8126,1.0000,202.2548,221.6168,1.0957,0
8127,1.0000,147.8276,162.3515,1.0982,0
8128,1.0000,182.9481,217.2671,1.1876,0
8129,1.0000,166.4632,179.7526,1.0798,0
8130,1.0000,155.0258,176.1959,1.1366,0
8131,1.0000,134.1231,158.1898,1.1794,0
8132,1.0000,224.2744,255.9473,1.1412,0
8133,0.9000,225.4507,237.4953,1.0534,0
8134,1.0000,140.8616,162.2621,1.1519,0
8135,1.0000,193.4735,213.5907,1.1040,0
8136,1.0000,209.3347,233.6258,1.1160,0
8137,1.0000,268.9926,302.6747,1.1252,0
8138,1.0000,183.7335,216.6772,1.1793,0
8139,1.0000,184.3692,198.0985,1.0745,0
8140,1.0000,222.4455,244.2929,1.0982,0
8141,0.9000,173.1416,191.8150,1.1079,0
8142,1.0000,174.3215,203.1748,1.1655,0
8143,1.0000,178.1236,212.3511,1.1922,0
8144,1.0000,106.8363,125.1159,1.1711,0
8145,1.0000,147.0986,162.1327,1.1022,0
8146,1.0000,140.9610,146.3045,1.0379,0
8147,1.0000,239.5057,266.4920,1.1127,0
8148,1.0000,235.3614,259.6844,1.1033,0
8149,0.8000,220.4631,241.4436,1.0952,0
8150,1.0000,229.4036,245.2794,1.0692,0
8151,1.0000,261.1781,288.7317,1.1055,0
8152,1.0000,167.0659,193.9613,1.1610,0
8153,1.0000,230.1912,252.7113,1.0978,0
8154,1.0000,214.9581,227.2180,1.0570,0
8155,0.9000,178.0646,199.8700,1.1225,0
8156,1.0000,252.5450,275.5540,1.0911,0
8157,1.0000,202.8719,213.7428,1.0536,0
8158,1.0000,198.9171,228.6088,1.1493,0
8159,1.0000,191.9271,215.3114,1.1218,0
8160,1.0000,216.8617,249.1606,1.1489,0
8161,1.0000,153.0751,185.2971,1.2105,0
8162,1.0000,172.3572,182.3815,1.0582,0
8163,1.0000,216.2915,244.7591,1.1316,0
8164,1.0000,231.8534,239.0021,1.0308,0
8165,1.0000,190.0079,213.3424,1.1228,0
8166,1.0000,221.8941,263.2717,1.1865,0
8167,1.0000,235.2148,246.6860,1.0488,0
8168,0.9000,249.3371,288.5775,1.1574,0
8169,1.0000,170.3937,185.3753,1.0879,0
8170,1.0000,171.9040,191.1178,1.1118,0
8171,0.9000,202.3215,224.3056,1.1087,0
8172,0.8000,274.0365,292.4996,1.0674,0
8173,1.0000,171.1578,184.9892,1.0808,0
8174,1.0000,232.6607,245.7519,1.0563,0
8175,1.0000,252.0992,266.3194,1.0564,0
8176,1.0000,213.2838,240.3331,1.1268,0
8177,0.8000,194.5508,209.4970,1.0768,0
8178,1.0000,171.7818,213.0986,1.2405,0
8179,0.8000,212.2852,227.5632,1.0720,0
8180,1.0000,197.1066,210.4757,1.0678,0
8181,0.9000,219.3604,233.3517,1.0638,0
8182,1.0000,193.9459,203.2289,1.0479,0
8183,1.0000,101.5579,177.8089,1.7508,0
8184,1.0000,36.3043,47.1381,1.2984,0
8185,1.0000,128.3745,192.1822,1.4970,0
8186,1.0000,130.4186,149.3787,1.1454,0
8187,1.0000,116.4903,138.1666,1.1861,0
8188,1.0000,130.2997,162.4561,1.2468,0
8189,1.0000,148.4015,164.4840,1.1084,0
8190,1.0000,186.5905,212.5559,1.1392,0
8191,1.0000,22.0000,31.3050,1.4230,0
8192,1.0000,30.0167,40.5093,1.3496,0
8193,1.0000,132.2271,150.2365,1.1362,0
8194,1.0000,197.9949,222.6971,1.1248,0
8195,1.0000,42.2374,48.1664,1.1404,0
8196,1.0000,95.6556,122.4132,1.2797,0
8197,1.0000,71.2180,82.8855,1.1638,0
8198,1.0000,102.5719,115.4599,1.1256,0
8199,1.0000,180.2249,213.0258,1.1820,0
8200,1.0000,167.6156,211.6058,1.2624,0
8201,1.0000,178.8351,219.9659,1.2300,0
8202,1.0000,210.8127,266.4245,1.2638,0
8203,1.0000,133.5253,172.9538,1.2953,0
8204,1.0000,130.8969,140.8510,1.0760,0
8205,1.0000,137.5682,200.3497,1.4564,0
8206,1.0000,122.4214,140.1963,1.1452,0
8207,1.0000,173.6001,229.3142,1.3209,0
8208,1.0000,149.8166,185.7041,1.2395,0
8209,1.0000,123.3329,185.7041,1.5057,0
8210,1.0000,193.9948,220.2045,1.1351,0
8211,1.0000,131.3354,153.3493,1.1676,0
8212,1.0000,115.7540,137.3681,1.1867,0
8213,1.0000,245.0286,271.9375,1.1098,0
8214,1.0000,199.1080,221.7566,1.1138,0
8215,1.0000,277.3391,296.1182,1.0677,0
8216,1.0000,261.7766,297.2036,1.1353,0
8217,1.0000,183.1529,213.9790,1.1683,0
8218,1.0000,215.7174,256.2889,1.1881,0
8219,1.0000,206.4049,236.6580,1.1466,0
8220,1.0000,202.4772,232.0086,1.1459,0
8221,1.0000,159.7967,194.9974,1.2203,0
8222,1.0000,172.2034,185.3672,1.0764,0
8223,1.0000,132.6084,142.9930,1.0783,0
8224,1.0000,152.2761,171.4176,1.1257,0
8225,0.9000,195.7524,204.4113,1.0442,0
8226,1.0000,216.5941,235.1383,1.0856,0
8227,0.9000,213.9065,238.7698,1.1162,0
8228,1.0000,207.2993,231.0995,1.1148,0
8229,0.8000,251.7121,271.6800,1.0793,0
8230,1.0000,154.4409,178.6813,1.1570,0
8231,1.0000,201.0398,207.3331,1.0313,0
8232,1.0000,172.8670,181.5516,1.0502,0
8233,1.0000,144.7481,184.3990,1.2739,0
8234,1.0000,232.3252,260.1903,1.1199,0
8235,1.0000,197.4107,211.7569,1.0727,0
8236,1.0000,200.1999,218.6550,1.0922,0
8237,1.0000,267.5930,282.7632,1.0567,0
8238,1.0000,132.7855,138.5027,1.0431,0
8239,1.0000,174.0776,196.6291,1.1295,0
8240,1.0000,242.0041,266.0601,1.0994,0
8241,1.0000,146.9081,181.1684,1.2332,0
8242,1.0000,190.5177,205.4337,1.0783,0
8243,1.0000,166.6643,182.5678,1.0954,0
8244,0.7000,272.7141,311.5140,1.1423,0
8245,1.0000,251.5154,277.9730,1.1052,0
8246,1.0000,192.9041,210.7321,1.0924,0
8247,1.0000,219.6224,236.4128,1.0765,0
8248,1.0000,265.3940,280.3765,1.0565,0
8249,1.0000,101.7693,169.2926,1.6635,0
8250,1.0000,200.2873,218.5292,1.0911,0
8251,1.0000,89.4315,129.6534,1.4498,0
8252,1.0000,190.3260,211.4923,1.1112,0
8253,1.0000,232.1659,253.9311,1.0937,0
8254,0.9000,254.4406,269.1264,1.0577,0
8255,0.7000,229.3360,264.7357,1.1544,0
8256,1.0000,161.1242,181.0221,1.1235,0
8257,1.0000,235.8347,250.4815,1.0621,0
8258,1.0000,259.4822,281.2330,1.0838,0
8259,0.8000,219.2442,233.9231,1.0670,0
8260,1.0000,264.1553,294.8101,1.1160,0
8261,0.9000,218.5612,248.1874,1.1356,0
8262,1.0000,218.6893,234.1837,1.0709,0
8263,1.0000,226.8546,237.2256,1.0457,0
8264,1.0000,253.2272,295.5402,1.1671,0
8265,0.6000,222.0563,251.7201,1.1336,0
8266,1.0000,154.1039,180.3857,1.1705,0
8267,1.0000,114.9739,139.9500,1.2172,0
8268,1.0000,212.2923,223.6716,1.0536,0
8269,1.0000,245.3528,265.6464,1.0827,0
8270,1.0000,239.6143,262.3128,1.0947,0
8271,0.9000,291.1271,321.2787,1.1036,0
8272,1.0000,197.0736,216.6403,1.0993,0
8273,1.0000,145.1792,158.1107,1.0891,0
8274,1.0000,168.4310,197.1750,1.1707,0
8275,0.9000,261.3809,277.7733,1.0627,0
8276,1.0000,223.4950,253.8346,1.1358,0
8277,1.0000,135.0074,162.6868,1.2050,0
8278,1.0000,179.3906,194.1778,1.0824,0
8279,1.0000,246.3981,269.9018,1.0954,0
8280,1.0000,220.3520,238.3527,1.0817,0
8281,0.9000,230.3541,251.0498,1.0898,0
8282,1.0000,136.0992,159.2671,1.1702,0
8283,1.0000,230.7856,251.5929,1.0902,0
8284,1.0000,234.2477,250.8944,1.0711,0
8285,0.8000,220.6015,252.4044,1.1442,0
8286,1.0000,161.3382,186.9144,1.1585,0
8287,1.0000,183.3794,199.8299,1.0897,0
8288,1.0000,162.2745,175.2883,1.0802,0
8289,1.0000,202.4302,231.4455,1.1433,0
8290,1.0000,181.5985,231.1125,1.2727,0
8291,1.0000,202.6993,255.0588,1.2583,0
8292,1.0000,227.8069,258.0775,1.1329,0
8293,1.0000,249.0863,261.1532,1.0484,0
8294,1.0000,195.8494,223.9665,1.1436,0
8295,1.0000,132.7855,152.7645,1.1505,0
8296,1.0000,148.2127,159.1729,1.0739,0
8297,1.0000,125.6185,153.3232,1.2205,0
8298,1.0000,180.5353,217.5500,1.2050,0
8299,1.0000,110.2633,188.0585,1.7055,0
8300,1.0000,161.0838,180.9337,1.1232,0
8301,1.0000,112.5567,165.3965,1.4695,0
8302,1.0000,69.2892,88.6566,1.2795,0
8303,1.0000,109.2016,180.5879,1.6537,0
8304,1.0000,116.6148,193.3598,1.6581,0
8305,1.0000,70.8096,87.4071,1.2344,0
8306,1.0000,52.7826,82.3711,1.5606,0
8307,1.0000,106.9065,159.7561,1.4944,0
8308,1.0000,60.2163,127.2910,2.1139,0
8309,1.0000,146.1814,214.4644,1.4671,0
8310,1.0000,193.1088,204.6705,1.0599,0
8311,0.9000,239.6393,266.2292,1.1110,0
8312,0.8000,144.6617,250.7309,1.7332,0
8313,1.0000,197.3677,210.5469,1.0668,0
8314,1.0000,148.5631,190.1026,1.2796,0
8315,1.0000,101.5480,198.0606,1.9504,0
8316,1.0000,94.4299,213.2604,2.2584,0
8317,0.9000,175.5705,261.6372,1.4902,0
8318,1.0000,139.3485,193.1787,1.3863,0
8319,1.0000,198.8467,266.6815,1.3411,0
8320,1.0000,107.7219,254.1751,2.3596,0
8321,0.8000,258.6581,276.2607,1.0681,0
8322,1.0000,208.1178,216.4209,1.0399,0
8323,1.0000,73.8444,100.0500,1.3549,0
8324,1.0000,86.3250,160.0719,1.8543,0
8325,1.0000,140.6876,151.1952,1.0747,0
8326,0.9000,107.7265,205.9175,1.9115,0
8327,1.0000,164.1524,187.4247,1.1418,0
8328,1.0000,107.6801,120.2996,1.1172,0
8329,1.0000,193.3779,225.8119,1.1677,0
8330,0.9000,200.0575,209.9095,1.0492,0
8331,1.0000,100.9257,115.3083,1.1425,0
8332,1.0000,182.1785,192.8626,1.0586,0
8333,1.0000,144.2394,257.0661,1.7822,0
8334,1.0000,194.9590,202.7190,1.0398,0
8335,0.9000,234.2584,261.6945,1.1171,0
8336,1.0000,176.3859,278.5606,1.5793,0
8337,1.0000,88.7806,199.2109,2.2439,0
8338,1.0000,60.6877,103.5905,1.7069,0
8339,1.0000,223.3204,247.2812,1.1073,0
8340,0.8000,184.0543,196.5274,1.0678,0
8341,1.0000,176.5503,190.9974,1.0818,0
8342,1.0000,116.7861,211.1161,1.8077,0
8343,1.0000,137.2480,166.6373,1.2141,0
8344,1.0000,142.4079,167.5858,1.1768,0
8345,1.0000,52.4976,94.6678,1.8033,0
8346,1.0000,75.7628,123.2071,1.6262,0
8347,1.0000,118.8907,231.4044,1.9464,0
8348,0.9000,209.2033,235.7690,1.1270,0
8349,1.0000,201.3728,231.0649,1.1474,0
8350,1.0000,72.3948,292.8276,4.0449,0
8351,1.0000,90.2497,153.1535,1.6970,0
8352,1.0000,231.3072,254.4661,1.1001,0
8353,1.0000,233.0751,249.9100,1.0722,0
8354,1.0000,87.7040,212.7111,2.4253,0
8355,1.0000,248.3083,285.9615,1.1516,0
8356,1.0000,269.7740,288.0885,1.0679,0
8357,0.9000,195.4584,209.2917,1.0708,0
8358,0.9000,145.8664,252.8695,1.7336,0
8359,0.9000,218.7007,230.5190,1.0540,0
8360,1.0000,82.5106,97.5910,1.1828,0
8361,1.0000,125.4711,184.5264,1.4707,0
8362,0.8000,254.3521,284.3132,1.1178,0
8363,1.0000,200.2199,233.1630,1.1645,0
8364,1.0000,166.2709,263.1672,1.5828,0
8365,1.0000,293.8775,319.3853,1.0868,0
8366,1.0000,158.7104,222.7802,1.4037,0
8367,1.0000,107.1494,235.9703,2.2023,0
8368,0.9000,270.1426,287.0331,1.0625,0
8369,0.8000,241.7168,299.9717,1.2410,0
8370,1.0000,243.2098,253.7381,1.0433,0
8371,1.0000,171.8866,183.0929,1.0652,0
8372,1.0000,167.9286,194.4505,1.1579,0
8373,1.0000,160.2373,184.8486,1.1536,0
8374,1.0000,217.1313,236.3303,1.0884,0
8375,1.0000,169.6850,190.0973,1.1203,0
8376,1.0000,187.9894,200.7063,1.0676,0
8377,1.0000,222.4612,233.3967,1.0492,0
8378,0.9000,115.1781,198.7436,1.7255,0
8379,0.8000,228.5476,238.4806,1.0435,0
8380,1.0000,196.2473,213.7896,1.0894,0
8381,1.0000,163.8200,228.0921,1.3923,0
8382,0.9000,160.0625,175.2170,1.0947,0
8383,0.9000,181.4855,200.7038,1.1059,0
8384,1.0000,186.9840,197.5247,1.0564,0
8385,0.9000,259.9577,279.5282,1.0753,0
8386,0.9000,231.4800,260.0961,1.1236,0
8387,1.0000,254.2754,276.4742,1.0873,0
8388,1.0000,212.8544,225.9845,1.0617,0
8389,1.0000,220.0386,232.3704,1.0560,0
8390,1.0000,105.3186,170.1441,1.6155,0
8391,1.0000,133.5290,161.2079,1.2073,0
8392,1.0000,189.2194,213.6960,1.1294,0
8393,1.0000,130.1307,200.8333,1.5433,0
8394,0.9000,237.0401,248.6242,1.0489,0
8395,1.0000,106.2685,143.0979,1.3466,0
8396,1.0000,201.8390,220.4768,1.0923,0
8397,1.0000,139.3341,209.4803,1.5034,0
8398,0.9000,209.1507,239.3763,1.1445,0
8399,1.0000,150.5888,201.8589,1.3405,0
8400,1.0000,258.7953,275.1291,1.0631,0
8401,1.0000,183.4802,213.5462,1.1639,0
8402,1.0000,266.9401,302.9934,1.1351,0
8403,1.0000,93.9947,146.1917,1.5553,0
